factor,date,rolling_mean_ic,rolling_ic_ir
downside_vol_60d,2005-09-21,0.005140866195425721,0.039473632099592586
downside_vol_60d,2005-10-20,0.00513096653687455,0.0393276530795881
downside_vol_60d,2005-11-18,0.005470072625923621,0.040520987288361614
downside_vol_60d,2005-12-20,0.005587700811005685,0.041500251188277514
downside_vol_60d,2006-01-23,0.009412528796207988,0.07121205913892219
downside_vol_60d,2006-02-22,0.005709484249727916,0.04371371654703553
downside_vol_60d,2006-03-23,0.007147217048329431,0.052657181272564656
downside_vol_60d,2006-04-24,0.012265831103473426,0.09328224135146226
downside_vol_60d,2006-05-23,0.004826760098534698,0.037397786486874036
downside_vol_60d,2006-06-22,0.0013487539238557355,0.009309680714040182
downside_vol_60d,2006-07-24,-0.006053457906729352,-0.03809259831409862
downside_vol_60d,2006-08-22,-0.008225203265074182,-0.04850534767220688
downside_vol_60d,2006-09-21,-0.008129366367094229,-0.046631359015800365
downside_vol_60d,2006-10-20,-0.005939132212996488,-0.03364453217700614
downside_vol_60d,2006-11-20,-0.0072024581906474285,-0.04086262967570796
downside_vol_60d,2006-12-20,-0.01214826825152079,-0.06875287761965374
downside_vol_60d,2007-01-24,-0.016375472428807762,-0.09193315024244231
downside_vol_60d,2007-02-23,-0.01487095378468788,-0.08366176946678053
downside_vol_60d,2007-03-26,-0.016120227895906072,-0.09092712061831214
downside_vol_60d,2007-04-25,-0.018557900933244213,-0.10589802670925202
downside_vol_60d,2007-05-24,-0.01438845640329703,-0.08185616679274853
downside_vol_60d,2007-06-25,-0.014204201274359668,-0.0880536743183189
downside_vol_60d,2007-07-25,-0.012284770605763395,-0.0835971572395785
downside_vol_60d,2007-08-23,-0.010176001108941363,-0.07344002840522405
downside_vol_60d,2007-09-24,-0.011561243802504194,-0.08300520826385373
downside_vol_60d,2007-10-23,-0.012142587032799282,-0.08996650634143413
downside_vol_60d,2007-11-21,-0.01907540937476578,-0.1410555943574968
downside_vol_60d,2007-12-21,-0.013441391249228026,-0.0964626197374717
downside_vol_60d,2008-01-24,-0.015149982460666487,-0.10639339492374264
downside_vol_60d,2008-02-25,-0.013645964899120327,-0.0938582985723434
downside_vol_60d,2008-03-26,-0.016365686960533508,-0.10761677512629703
downside_vol_60d,2008-04-24,-0.014906503204501917,-0.09532673198705995
downside_vol_60d,2008-05-23,-0.012987973432159178,-0.08432778232050278
downside_vol_60d,2008-06-24,-0.01549949202998147,-0.09861208293044318
downside_vol_60d,2008-07-24,-0.015159850742863645,-0.09356813688571528
downside_vol_60d,2008-08-22,-0.015404445129348179,-0.09376588587064535
downside_vol_60d,2008-09-23,-0.013333225963037008,-0.07924891469248835
downside_vol_60d,2008-10-22,-0.021827572193549718,-0.12255346533439833
downside_vol_60d,2008-11-20,-0.025090538551953586,-0.1348702552802297
downside_vol_60d,2008-12-22,-0.022187280547581338,-0.11302605250715582
downside_vol_60d,2009-01-23,-0.01869473797614862,-0.08917519102749631
downside_vol_60d,2009-02-24,-0.02399545880855983,-0.10944718406832374
downside_vol_60d,2009-03-25,-0.016017007347790147,-0.0709747933459364
downside_vol_60d,2009-04-24,-0.013609969366133437,-0.05713027339780066
downside_vol_60d,2009-05-26,-0.009909824818579691,-0.03968400184224345
downside_vol_60d,2009-06-24,-0.009812486017678479,-0.03833675613913198
downside_vol_60d,2009-07-24,-0.004015955851375988,-0.015409575278800916
downside_vol_60d,2009-08-24,0.0016012770225746723,0.005997612027488327
downside_vol_60d,2009-09-23,0.00476129036603819,0.01762458385180123
downside_vol_60d,2009-10-22,0.010235559361723568,0.03824371377661981
downside_vol_60d,2009-11-20,0.013351612591740057,0.04946640547405703
downside_vol_60d,2009-12-22,0.012371614604370453,0.04687315248447188
downside_vol_60d,2010-01-25,0.009774428138207275,0.03827332555435455
downside_vol_60d,2010-02-24,0.014198083507737484,0.056722328767332866
downside_vol_60d,2010-03-25,0.013781570024248582,0.056960194736611194
downside_vol_60d,2010-04-26,0.011797465446240258,0.05107158878710978
downside_vol_60d,2010-05-25,0.004041326036259987,0.017653643542474607
downside_vol_60d,2010-06-24,0.004427680601419252,0.018849483199926388
downside_vol_60d,2010-07-26,0.0005622211732016854,0.0023378415582032738
downside_vol_60d,2010-08-24,-0.011371942639924325,-0.04767329722644963
downside_vol_60d,2010-09-23,-0.011242622666516176,-0.04705623531691999
downside_vol_60d,2010-10-22,-0.008298644756360784,-0.035323256134767625
downside_vol_60d,2010-11-22,-0.0030935608038451263,-0.013805885789714008
downside_vol_60d,2010-12-22,-0.0035393991135771762,-0.01596565153374811
downside_vol_60d,2011-01-24,-0.0021710332131500824,-0.009968339092384095
downside_vol_60d,2011-02-23,-0.002260658214326904,-0.010569724625581008
downside_vol_60d,2011-03-24,-0.006908549192866712,-0.03255311736114016
downside_vol_60d,2011-04-25,-0.01046327287891603,-0.0500624148298791
downside_vol_60d,2011-05-24,-0.011662487108498648,-0.057863636226901355
downside_vol_60d,2011-06-23,-0.012028696917335399,-0.06248951629815174
downside_vol_60d,2011-07-25,-0.010377846916168932,-0.056686324549685474
downside_vol_60d,2011-08-23,-0.013120416037942404,-0.06791618397037531
downside_vol_60d,2011-09-22,-0.021174384999737346,-0.10557507217158905
downside_vol_60d,2011-10-21,-0.0171083688963392,-0.07740147083543315
downside_vol_60d,2011-11-21,-0.02140665585946399,-0.0920559710501446
downside_vol_60d,2011-12-21,-0.027565083902622193,-0.11193761846314877
downside_vol_60d,2012-01-24,-0.020065040662576913,-0.07931692043657895
downside_vol_60d,2012-02-23,-0.018516115594736468,-0.07225875141294505
downside_vol_60d,2012-03-23,-0.019123479242496993,-0.07380153365141139
downside_vol_60d,2012-04-24,-0.024289608898067198,-0.09247717739488764
downside_vol_60d,2012-05-23,-0.02417019324387236,-0.09165404316354754
downside_vol_60d,2012-06-22,-0.022480673865406926,-0.08443000085164892
downside_vol_60d,2012-07-24,-0.026573703898849773,-0.1009900122251447
downside_vol_60d,2012-08-22,-0.012241681845632353,-0.04838446405967193
downside_vol_60d,2012-09-21,-0.0076578621724115005,-0.03187068644189419
downside_vol_60d,2012-10-22,-0.015253095906175287,-0.06901953684006534
downside_vol_60d,2012-11-23,-0.011119648886403578,-0.05355080210589334
downside_vol_60d,2012-12-24,-0.005102766904651685,-0.02712521321777238
downside_vol_60d,2013-01-25,-0.010516492142760731,-0.05869842153555008
downside_vol_60d,2013-02-26,-0.015081398968015771,-0.08796985915642566
downside_vol_60d,2013-03-27,-0.015418584682474834,-0.09428790179188049
downside_vol_60d,2013-04-26,-0.008972534193605537,-0.05638715964375922
downside_vol_60d,2013-05-28,-0.0001441885264549951,-0.0009385631598885401
downside_vol_60d,2013-06-26,-0.001315948571425397,-0.0092400413532698
downside_vol_60d,2013-07-26,0.0022167457634050037,0.016303094394863243
downside_vol_60d,2013-08-26,-0.0031564111231355578,-0.024587816380633995
downside_vol_60d,2013-09-25,-0.001145559554954119,-0.00944685577396272
downside_vol_60d,2013-10-24,0.001529340888334239,0.012999822013715408
downside_vol_60d,2013-11-22,-0.0010890666075149406,-0.009309416031360497
downside_vol_60d,2013-12-24,-0.002049038944181862,-0.017616625931570998
downside_vol_60d,2014-01-27,-0.0012079718311763118,-0.010503238926224076
downside_vol_60d,2014-02-26,0.003281470494808973,0.028547266943546992
downside_vol_60d,2014-03-27,0.0018029992471299383,0.015386840071400804
downside_vol_60d,2014-04-28,0.0007140131168194115,0.005689692851326898
downside_vol_60d,2014-05-28,0.0002336544785112929,0.0017755357458539192
downside_vol_60d,2014-06-26,0.004761870388737832,0.03740228478271457
downside_vol_60d,2014-07-28,0.002486359329413801,0.018896553472516252
downside_vol_60d,2014-08-26,0.004652393739931349,0.035432579144649534
downside_vol_60d,2014-09-25,-0.00011229549651587454,-0.0008344717671503822
downside_vol_60d,2014-10-24,-0.0017964350714838998,-0.0127013299244762
downside_vol_60d,2014-11-24,0.0032464529475487204,0.022823473058577952
downside_vol_60d,2014-12-24,-0.00017540291488531552,-0.0011873606453232121
downside_vol_60d,2015-01-27,-0.005129535573372559,-0.034173065481078894
downside_vol_60d,2015-02-26,-0.0052084827868612215,-0.03478404690765738
downside_vol_60d,2015-03-27,-0.004666513518630918,-0.03163600427976547
downside_vol_60d,2015-04-28,-0.0006598304515634988,-0.004866874425217262
downside_vol_60d,2015-05-28,-0.0027612013202257682,-0.021891455757931125
downside_vol_60d,2015-06-26,-0.007902098737509192,-0.06410460947531513
downside_vol_60d,2015-07-28,-0.010372729589174965,-0.08655623846511956
downside_vol_60d,2015-08-26,-0.014223423285636546,-0.11862869245210654
downside_vol_60d,2015-09-25,-0.01583901764787591,-0.13220089637822993
downside_vol_60d,2015-10-26,-0.013835545830862342,-0.1196592925476629
downside_vol_60d,2015-11-24,-0.0157052860915292,-0.1345689745463131
downside_vol_60d,2015-12-24,-0.017494209729903013,-0.1552176930153407
downside_vol_60d,2016-01-27,-0.020333652091312368,-0.17504610252522426
downside_vol_60d,2016-02-26,-0.01815644229763167,-0.13990023366257257
downside_vol_60d,2016-03-29,-0.013935265045707657,-0.09823086322912072
downside_vol_60d,2016-04-27,-0.01380224208523038,-0.09329711866405992
downside_vol_60d,2016-05-26,-0.016567716589444715,-0.10891361411269525
downside_vol_60d,2016-06-27,-0.014852919961755588,-0.09343967665594363
downside_vol_60d,2016-07-27,-0.0017837477097071058,-0.010252096794517192
downside_vol_60d,2016-08-25,0.0034389819106046397,0.019074685820326592
downside_vol_60d,2016-09-26,0.00796006984742713,0.0445218311352139
downside_vol_60d,2016-10-25,0.00781530544366849,0.04414321448614735
downside_vol_60d,2016-11-23,0.008079693948059068,0.046356772516571304
downside_vol_60d,2016-12-23,0.010390028238427626,0.06010150320825207
downside_vol_60d,2017-01-26,0.017308460515376548,0.10302530336139143
downside_vol_60d,2017-02-27,0.01381560393718331,0.08650619705260057
downside_vol_60d,2017-03-28,0.009851336516611627,0.06436519948907704
downside_vol_60d,2017-04-27,0.006210016605244158,0.040974484498381133
downside_vol_60d,2017-05-26,0.004517754593859923,0.030100459771326638
downside_vol_60d,2017-06-27,0.00809415258903935,0.054486075211173365
downside_vol_60d,2017-07-27,0.001592200806960637,0.012092429869436963
downside_vol_60d,2017-08-25,-0.0035978461240802383,-0.02906053691971134
downside_vol_60d,2017-09-26,0.0002960548115198343,0.0023932349399569566
downside_vol_60d,2017-10-25,-0.0023464249822512354,-0.01911985818795161
downside_vol_60d,2017-11-24,-0.003760401459258515,-0.030486789871256872
downside_vol_60d,2017-12-26,-0.0021783736789326713,-0.017901665723998227
downside_vol_60d,2018-01-26,-0.003571627663882218,-0.029570324184772602
downside_vol_60d,2018-02-27,-0.003450493186393306,-0.029008411813437853
downside_vol_60d,2018-03-28,-0.002015217072443568,-0.017347147823927146
downside_vol_60d,2018-04-27,-0.0019931132819581924,-0.017301324865273672
downside_vol_60d,2018-05-29,0.0049220792648063194,0.044104931442747776
downside_vol_60d,2018-06-27,0.0028143824543489554,0.027232492442842628
downside_vol_60d,2018-07-27,-0.00012561713184713603,-0.001224928077300411
downside_vol_60d,2018-08-27,0.003200983599195356,0.03210212427174699
downside_vol_60d,2018-09-26,-0.0032548710404452334,-0.03325957178594922
downside_vol_60d,2018-10-25,-0.003269894670933238,-0.03224415597967035
downside_vol_60d,2018-11-26,-0.0032286678490151704,-0.02920144899464701
downside_vol_60d,2018-12-27,-0.007292216489953565,-0.060080754246745444
downside_vol_60d,2019-01-29,-0.0013811163625222199,-0.010437344842583208
downside_vol_60d,2019-02-28,-0.0012297561720443623,-0.009198337566366852
downside_vol_60d,2019-03-29,-0.0021902514646062795,-0.01607866392618858
downside_vol_60d,2019-04-30,-0.00045494615641246416,-0.003314647938454172
downside_vol_60d,2019-05-30,-0.01181260856781343,-0.08163514597673777
downside_vol_60d,2019-06-28,-0.00953841554703481,-0.06132443166256507
downside_vol_60d,2019-07-30,-0.009889270610519035,-0.0619625835896774
downside_vol_60d,2019-08-28,-0.018295999888940446,-0.10781572651557983
downside_vol_60d,2019-09-27,-0.014081436076449976,-0.0776284630790997
downside_vol_60d,2019-10-28,-0.008045934598362628,-0.04356645727508375
downside_vol_60d,2019-11-26,-0.005909150982601193,-0.03223997607469493
downside_vol_60d,2019-12-27,-0.0015478763299447563,-0.008777877155578725
downside_vol_60d,2020-01-29,-0.008965754420715932,-0.0531833525470181
downside_vol_60d,2020-02-28,-0.011885748525765573,-0.06898812810037191
downside_vol_60d,2020-03-30,-0.014249216302386824,-0.07809001356757782
downside_vol_60d,2020-04-29,-0.013478612873310182,-0.06864317494293602
downside_vol_60d,2020-05-29,-0.005520363776957559,-0.026568983476454252
downside_vol_60d,2020-06-29,-0.008171800724452258,-0.037739921629856656
downside_vol_60d,2020-07-29,-0.010379985373289746,-0.04613214929429764
downside_vol_60d,2020-08-27,-0.0024654794218038696,-0.010852641667738278
downside_vol_60d,2020-09-28,-0.00584834713532261,-0.02630631190997024
downside_vol_60d,2020-10-27,-0.006480861410503242,-0.029394223121714212
downside_vol_60d,2020-11-25,-0.0029504142628044147,-0.01340215351820412
downside_vol_60d,2020-12-28,-0.005647642692739873,-0.025349787803726934
downside_vol_60d,2021-01-28,-0.0017799831564947804,-0.007974939444789893
downside_vol_60d,2021-03-01,0.0030454404908291936,0.013727212328029067
downside_vol_60d,2021-03-30,0.006505488518429089,0.02970154707180668
downside_vol_60d,2021-04-29,0.0025242312766467928,0.011948480063444478
downside_vol_60d,2021-05-28,0.005664598711954095,0.028067848210265284
downside_vol_60d,2021-06-29,0.006306048161139891,0.033431602222067265
downside_vol_60d,2021-07-29,0.002200703845570342,0.011535900330729494
downside_vol_60d,2021-08-27,0.0007513203958659949,0.0038801421498624892
downside_vol_60d,2021-09-28,0.0025998381973537997,0.013108366880633505
downside_vol_60d,2021-10-27,-0.0014484281635382661,-0.007366783493579499
downside_vol_60d,2021-11-26,-0.009607834273924224,-0.04898919422967608
downside_vol_60d,2021-12-28,-0.013444007846299375,-0.06659835281147798
downside_vol_60d,2022-01-27,-0.01862946007125925,-0.09109007076419641
downside_vol_60d,2022-02-28,-0.018800220413960636,-0.08920216508173566
downside_vol_60d,2022-03-29,-0.017556728561067405,-0.08128576578484409
downside_vol_60d,2022-04-28,-0.020089968209291414,-0.09203590749249532
downside_vol_60d,2022-05-27,-0.023075991502508924,-0.10333464020521524
downside_vol_60d,2022-06-29,-0.028930643630788764,-0.12753864205805115
downside_vol_60d,2022-07-29,-0.017157779287103297,-0.07614294683370297
downside_vol_60d,2022-08-29,-0.01523850024168986,-0.06909772377199003
downside_vol_60d,2022-09-28,-0.018756666055824968,-0.0859253846514596
downside_vol_60d,2022-10-27,-0.016970369388098018,-0.0771162989237341
downside_vol_60d,2022-11-28,-0.016179519446925996,-0.07146088562753522
downside_vol_60d,2022-12-28,-0.013992033661712151,-0.0630465832985198
downside_vol_60d,2023-01-30,-0.0024459483724445243,-0.010918942715641375
downside_vol_60d,2023-03-01,-0.006635402026636314,-0.030348702765936833
downside_vol_60d,2023-03-30,-0.010656212117662387,-0.05086285968075676
downside_vol_60d,2023-05-01,-0.010899959160163496,-0.052986284362984186
downside_vol_60d,2023-05-31,-0.010906417784123417,-0.053926753829518705
downside_vol_60d,2023-06-30,-0.004201195503789217,-0.02081206531374031
downside_vol_60d,2023-08-01,-0.006426189644415287,-0.03274610094424448
downside_vol_60d,2023-08-30,-0.011549573488128373,-0.06143131185500083
downside_vol_60d,2023-09-29,-0.012334990740443405,-0.0674442696341075
downside_vol_60d,2023-10-30,-0.01591541523091404,-0.08678136848415456
downside_vol_60d,2023-11-29,-0.012895995994863544,-0.06993321778131273
downside_vol_60d,2023-12-29,-0.006765081290779594,-0.03533189655356369
downside_vol_60d,2024-01-31,-0.02092838868165981,-0.1108867875419626
downside_vol_60d,2024-03-01,-0.019914820359701945,-0.10370671742817916
downside_vol_60d,2024-04-02,-0.014522707604561995,-0.07561646715288774
downside_vol_60d,2024-05-01,-0.009611042101174666,-0.050443444185072545
downside_vol_60d,2024-05-31,-0.011494313820546853,-0.06280911662256829
downside_vol_60d,2024-07-02,-0.01596987113445722,-0.09113470387464413
downside_vol_60d,2024-08-01,-0.02074166852283129,-0.11959071856344562
downside_vol_60d,2024-08-30,-0.01986965397311982,-0.10890339202116184
downside_vol_60d,2024-10-01,-0.013930993759221614,-0.07441742508883495
downside_vol_60d,2024-10-30,-0.0092435870308798,-0.049118123590831134
downside_vol_60d,2024-11-29,-0.010417771878866815,-0.05840719134531506
downside_vol_60d,2024-12-31,-0.016021944555302314,-0.09521168268160353
downside_vol_60d,2025-02-03,-0.01405513398449137,-0.08454728467355124
downside_vol_60d,2025-03-05,-0.01947991764765211,-0.11894796071352105
downside_vol_60d,2025-04-03,-0.023095796301780304,-0.13377949104894715
downside_vol_60d,2025-05-05,-0.018757905443091687,-0.10246588678307106
downside_vol_60d,2025-06-04,-0.015828629509488868,-0.0813924606440003
downside_vol_60d,2025-07-07,-0.008535708683783616,-0.041900523790695504
downside_vol_60d,2025-08-05,-0.006598835861017864,-0.032777177723438494
downside_vol_60d,2025-09-04,-0.0019242063498705116,-0.00991501580037996
downside_vol_60d,2025-10-03,-0.003677665120035282,-0.019615265970477924
downside_vol_60d,2025-11-03,-0.007567205711779638,-0.04054271862845401
mean_reversion_5d,2001-01-10,0.017980763612490073,0.1734857307682638
mean_reversion_5d,2001-02-09,0.021720314488432178,0.20995019874631027
mean_reversion_5d,2001-03-13,0.021935064299971167,0.21139771837466917
mean_reversion_5d,2001-04-11,0.02244895575102754,0.20744422984898067
mean_reversion_5d,2001-05-11,0.02232106058082655,0.2033513583254279
mean_reversion_5d,2001-06-12,0.022700350388427177,0.2049917823358481
mean_reversion_5d,2001-07-12,0.018179406639683666,0.15648799571875735
mean_reversion_5d,2001-08-10,0.015652585555903063,0.13429661459371045
mean_reversion_5d,2001-09-17,0.01299824956581914,0.10779569960437267
mean_reversion_5d,2001-10-16,0.016472580383546716,0.13140164952359792
mean_reversion_5d,2001-11-14,0.016074070681904883,0.1305954375027394
mean_reversion_5d,2001-12-14,0.0195051232849868,0.16045654186767422
mean_reversion_5d,2002-01-16,0.018956985931966687,0.16076126975650323
mean_reversion_5d,2002-02-15,0.016492751757585782,0.13716876984366633
mean_reversion_5d,2002-03-19,0.015451330707975622,0.12715447249956968
mean_reversion_5d,2002-04-18,0.012292202530726498,0.10560735712361995
mean_reversion_5d,2002-05-17,0.0071917531450903195,0.06307388459725531
mean_reversion_5d,2002-06-18,0.005112659401478076,0.04526659256993243
mean_reversion_5d,2002-07-18,0.009104038468701265,0.08388151790173434
mean_reversion_5d,2002-08-16,0.012008219932046718,0.11000562487379789
mean_reversion_5d,2002-09-17,0.016413650844045204,0.15061013351324298
mean_reversion_5d,2002-10-16,0.01324510257026478,0.1190081993718702
mean_reversion_5d,2002-11-14,0.011959330134053451,0.10587412328055053
mean_reversion_5d,2002-12-16,0.0066441329880572485,0.05598674184532938
mean_reversion_5d,2003-01-16,0.005473968832619969,0.045744949626151686
mean_reversion_5d,2003-02-18,0.003777998930964151,0.0322322913720145
mean_reversion_5d,2003-03-19,0.0009270247529554718,0.008046978771964149
mean_reversion_5d,2003-04-17,0.002949402952474592,0.025253366603374097
mean_reversion_5d,2003-05-19,0.0041739311922627895,0.03575532240056142
mean_reversion_5d,2003-06-18,0.0048946379775699645,0.041275991317287625
mean_reversion_5d,2003-07-18,0.0026618421854700874,0.022350088639680358
mean_reversion_5d,2003-08-18,0.0012689915140898379,0.010810310770752079
mean_reversion_5d,2003-09-17,0.0018157127415786203,0.015873349805723923
mean_reversion_5d,2003-10-16,0.0020226378595176696,0.018747152388866286
mean_reversion_5d,2003-11-14,1.0273971690634952e-05,9.711180428685108e-05
mean_reversion_5d,2003-12-16,0.0010729399219788834,0.0105986689494716
mean_reversion_5d,2004-01-16,-0.0002667034276869667,-0.0026691559293876128
mean_reversion_5d,2004-02-18,0.0010143465839539617,0.01006715251641444
mean_reversion_5d,2004-03-18,0.005193982325611842,0.04880151768524383
mean_reversion_5d,2004-04-19,0.0022397380277887477,0.021457584550874372
mean_reversion_5d,2004-05-18,0.002646024925622497,0.025665323490123088
mean_reversion_5d,2004-06-18,0.0009275598181658384,0.009376429066823764
mean_reversion_5d,2004-07-20,0.0009798822576240636,0.00963716680688972
mean_reversion_5d,2004-08-18,0.0017476134427056047,0.01670419595077149
mean_reversion_5d,2004-09-17,0.001380639145653909,0.013188697734653898
mean_reversion_5d,2004-10-18,0.0030695758785223796,0.029860150345643315
mean_reversion_5d,2004-11-16,0.005111440885698333,0.04981417924169387
mean_reversion_5d,2004-12-16,0.006744766342735893,0.0689977467560623
mean_reversion_5d,2005-01-18,0.009461224814563865,0.09853759685605623
mean_reversion_5d,2005-02-16,0.01092044409096079,0.1161845296425728
mean_reversion_5d,2005-03-18,0.009986611797985805,0.11515365492045149
mean_reversion_5d,2005-04-19,0.01306046232628799,0.14790278726038827
mean_reversion_5d,2005-05-18,0.01420761993359397,0.1596550451541866
mean_reversion_5d,2005-06-17,0.013167460379746693,0.146379827526609
mean_reversion_5d,2005-07-19,0.015084002471197145,0.17949512237405954
mean_reversion_5d,2005-08-17,0.015571929811447942,0.1952678789415521
mean_reversion_5d,2005-09-16,0.01567924840760967,0.19689100507161425
mean_reversion_5d,2005-10-17,0.013854432329744988,0.16729287435831788
mean_reversion_5d,2005-11-15,0.013573642219022615,0.16303615296795845
mean_reversion_5d,2005-12-15,0.012389035636231243,0.14535034993538898
mean_reversion_5d,2006-01-18,0.012266837640701033,0.14266113477511955
mean_reversion_5d,2006-02-16,0.011782192724320016,0.13600758479459849
mean_reversion_5d,2006-03-20,0.014171383085233028,0.1596549790281793
mean_reversion_5d,2006-04-19,0.01406009193330657,0.16501694706879072
mean_reversion_5d,2006-05-18,0.013416395811807012,0.16040655796246203
mean_reversion_5d,2006-06-19,0.016836859938653338,0.17575803839550802
mean_reversion_5d,2006-07-19,0.01175301413750575,0.11615084631094746
mean_reversion_5d,2006-08-17,0.010528277931140485,0.10068965786657225
mean_reversion_5d,2006-09-18,0.012484025007412322,0.1173971439051814
mean_reversion_5d,2006-10-17,0.017273836728891594,0.16312818251871855
mean_reversion_5d,2006-11-15,0.018112222626119185,0.1721651901017512
mean_reversion_5d,2006-12-15,0.016816087849036574,0.1603543129785746
mean_reversion_5d,2007-01-19,0.013808080348529208,0.1300353017501578
mean_reversion_5d,2007-02-20,0.01348644143074693,0.12629021418445374
mean_reversion_5d,2007-03-21,0.010224122023232274,0.09558288470775986
mean_reversion_5d,2007-04-20,0.00788328861696228,0.07435746757720976
mean_reversion_5d,2007-05-21,0.006793238723382849,0.06435360737696076
mean_reversion_5d,2007-06-20,0.005165220742755108,0.05601975174572487
mean_reversion_5d,2007-07-20,0.008558884463826473,0.09882840330499963
mean_reversion_5d,2007-08-20,0.010898270290322757,0.11246013012952266
mean_reversion_5d,2007-09-19,0.009286872683814573,0.097135566567878
mean_reversion_5d,2007-10-18,0.004839708769509483,0.05151440474387795
mean_reversion_5d,2007-11-16,0.004729917004952507,0.04941271484802449
mean_reversion_5d,2007-12-18,0.005905944255883196,0.06000751109168842
mean_reversion_5d,2008-01-18,0.00650722535668649,0.06365556641933384
mean_reversion_5d,2008-02-20,0.0072357249416883694,0.06919415678132672
mean_reversion_5d,2008-03-20,0.006040931695503264,0.058043163611674296
mean_reversion_5d,2008-04-21,0.009596124939608935,0.08784544728117774
mean_reversion_5d,2008-05-20,0.01221066383117746,0.11093407930449335
mean_reversion_5d,2008-06-19,0.012232617007750145,0.10956631984261317
mean_reversion_5d,2008-07-21,0.013443467644858027,0.11454538887370741
mean_reversion_5d,2008-08-19,0.011882889924806258,0.10661270564848237
mean_reversion_5d,2008-09-18,0.00699741771977358,0.059057441841840495
mean_reversion_5d,2008-10-17,0.011325657377858941,0.09266071674649842
mean_reversion_5d,2008-11-17,0.00942718872505351,0.07475966626822994
mean_reversion_5d,2008-12-17,0.012923312625960288,0.09773201349273375
mean_reversion_5d,2009-01-20,0.01334832991948978,0.09883918639926371
mean_reversion_5d,2009-02-19,0.010977846399403263,0.08085562201012174
mean_reversion_5d,2009-03-20,0.012221866207464425,0.08537876525864402
mean_reversion_5d,2009-04-21,0.011200626946746743,0.07667709430343991
mean_reversion_5d,2009-05-20,0.009400658785110217,0.06387911709613245
mean_reversion_5d,2009-06-19,0.009434530693599917,0.0629455342842221
mean_reversion_5d,2009-07-21,0.011178397836409733,0.07456706495527846
mean_reversion_5d,2009-08-19,0.009295564120951914,0.06172666920400139
mean_reversion_5d,2009-09-18,0.015028245080115682,0.10275178691127769
mean_reversion_5d,2009-10-19,0.01207595117588897,0.0841884974186836
mean_reversion_5d,2009-11-17,0.009911870411407824,0.06948419996297794
mean_reversion_5d,2009-12-17,0.005826002249794568,0.04327329702059333
mean_reversion_5d,2010-01-20,0.0063621715056782725,0.04881935140080978
mean_reversion_5d,2010-02-19,0.010426302745759128,0.08150408649417175
mean_reversion_5d,2010-03-22,0.012204987301649057,0.10334995198245105
mean_reversion_5d,2010-04-21,0.011090890647901213,0.09986211860680295
mean_reversion_5d,2010-05-20,0.015550411395702549,0.13465282965200195
mean_reversion_5d,2010-06-21,0.018962949947591005,0.16716141823871689
mean_reversion_5d,2010-07-21,0.017274251470520165,0.15046129975961858
mean_reversion_5d,2010-08-19,0.016422206184090793,0.14611377152918836
mean_reversion_5d,2010-09-20,0.015004767984416151,0.13220209038289463
mean_reversion_5d,2010-10-19,0.014820804348476902,0.1320752963658811
mean_reversion_5d,2010-11-17,0.01775948712956256,0.16552076591717588
mean_reversion_5d,2010-12-17,0.017151988130459504,0.15982818567558016
mean_reversion_5d,2011-01-19,0.01703961401864455,0.15993442761348894
mean_reversion_5d,2011-02-17,0.01570149389844023,0.14876957680912614
mean_reversion_5d,2011-03-21,0.01749261963114676,0.16263937726032782
mean_reversion_5d,2011-04-19,0.01635519302391307,0.1527175926249047
mean_reversion_5d,2011-05-19,0.011123217909883302,0.11041577387252437
mean_reversion_5d,2011-06-20,0.00762834164771053,0.07592702336308225
mean_reversion_5d,2011-07-20,0.004249816825710275,0.043617527852027514
mean_reversion_5d,2011-08-18,0.0037654890700662418,0.03699964360364842
mean_reversion_5d,2011-09-19,0.006240076236518928,0.05871265667363874
mean_reversion_5d,2011-10-18,0.007614074862009451,0.06575991914501857
mean_reversion_5d,2011-11-16,0.007768713635603476,0.06456312688857459
mean_reversion_5d,2011-12-16,0.007182003989060666,0.05661561451293957
mean_reversion_5d,2012-01-19,0.007058440808908075,0.055382082598794576
mean_reversion_5d,2012-02-17,0.006878622680483167,0.05400530227345852
mean_reversion_5d,2012-03-20,0.005196014303667898,0.040974392177920066
mean_reversion_5d,2012-04-19,0.004460426050503297,0.034289399542357143
mean_reversion_5d,2012-05-18,0.0024012205732273414,0.018183106836286492
mean_reversion_5d,2012-06-19,0.0025363386844105343,0.019067520405661544
mean_reversion_5d,2012-07-19,0.005026900961331445,0.03787257875380458
mean_reversion_5d,2012-08-17,0.007658968827114341,0.0603986170423541
mean_reversion_5d,2012-09-18,0.004762055775755779,0.0388964607128162
mean_reversion_5d,2012-10-17,0.003096168900105391,0.027062336048654434
mean_reversion_5d,2012-11-19,0.0014443509836171255,0.013151714730092027
mean_reversion_5d,2012-12-19,0.0012603467637297952,0.012425582831011998
mean_reversion_5d,2013-01-22,0.002941868750768205,0.029993886709635178
mean_reversion_5d,2013-02-21,0.0035016539006572514,0.03607913188363622
mean_reversion_5d,2013-03-22,-0.000492668936475152,-0.005078486434338844
mean_reversion_5d,2013-04-23,0.002412096963062395,0.025751920563009418
mean_reversion_5d,2013-05-22,0.007723371824912456,0.0856879383771089
mean_reversion_5d,2013-06-21,0.009485012024467616,0.10956219302109504
mean_reversion_5d,2013-07-23,0.013320000847612819,0.15761886451819346
